연월,NO,monaCode,구분,소속,직위,이름,재산구분,본인과의 관계,재산의종류,소재지 면적 등 권리의 명세,종전가액,증가액,증가액실거래가격,감소액,감소액실거래가격,현재가액,변동사유
202503,118,9901388T,1.국회의원,국회,국회의원,강명구,채무,배우자,,사인간채무,"50,000",0,,0,,"50,000",
202503,119,9901388T,1.국회의원,국회,국회의원,강명구,고지거부 및 등록제외사항,부,,고지거부,0,0,,0,,0,독립생계유지
202503,120,9901388T,1.국회의원,국회,국회의원,강명구,고지거부 및 등록제외사항,모,,고지거부,0,0,,0,,0,독립생계유지
202503,121,GX22581L,1.국회의원,국회,국회의원,강민국,토지,본인,임야,경상남도 진주시 금산면 용아리 산 136-22번지 848.00㎡,"126,606",255,,0,,"126,861",
202503,122,GX22581L,1.국회의원,국회,국회의원,강민국,건물,본인,아파트,경상남도 진주시 상평동 진주센트럴자이 건물 84.53㎡,"211,000",0,,0,,"211,000",
202503,123,GX22581L,1.국회의원,국회,국회의원,강민국,건물,본인,아파트(전세(임차)권),서울특별시 영등포구 당산동5가 당산센트럴아이파크 건물0.00㎡ (건물 59.98㎡ 감소),"630,000",0,,"630,000",,0,
202503,124,GX22581L,1.국회의원,국회,국회의원,강민국,건물,본인,상가(전세(임차)권),경상남도 진주시 상대동 한보프라자 건물 214.30㎡,"5,000",0,,0,,"5,000",
202503,125,GX22581L,1.국회의원,국회,국회의원,강민국,건물,본인,아파트(전세(임차)권),서울특별시 마포구 신수동 신촌숲아이파크 건물 84.90㎡(건물 84.90㎡ 증가),0,"1,050,000",,0,,"1,050,000",
202503,126,GX22581L,1.국회의원,국회,국회의원,강민국,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,배우자,자동차,"2018년식 G4 렉스턴 배기량(2,157cc)","17,700",0,,"4,570",,"13,130",
202503,127,GX22581L,1.국회의원,국회,국회의원,강민국,예금,본인,,"(주)KEB하나은행 9, 경남은행 0(101 감소), 국민은행 300,농협은행 2,768(155 감소), 농협중앙회 16,신용협동조합중앙회 77, 신한은행 28,286(146,069 감소),중소기업은행 50","177,831",604,,"146,929",,"31,506",예금 감소
202503,128,GX22581L,1.국회의원,국회,국회의원,강민국,예금,배우자,,"(주)KB손해보험 26,940(3,617 증가), 경남은행 1,825(1,483 증가), 국민은행 18, 농협은행 0(240 감소),메리츠화재해상보험(보험) 1,598(295 증가),삼성화재해상보험 1,368(432 증가), 수협은행 9,신용협동조합중앙회 77, 신한은행 7, 우체국 4,977(861 증가), 주식회사 카카오뱅크 51","30,422","6,722",,274,,"36,870",예금 감소
202503,129,GX22581L,1.국회의원,국회,국회의원,강민국,예금,장녀,,"(주)카카오페이증권 0(7 감소), NH투자증권 9,062(5,229 증가), 경남은행 6, 농협은행 120(786 감소), 농협중앙회 14(96 감소), 빗썸 10(10 증가), 삼성화재해상보험 720(200 증가), 어니스트에이아이 1,106, 업비트 1,278(1,278증가), 우리은행 129,715(59,905 증가), 우체국 1,277(289증가), 케이뱅크 10, 키움증권 478(13 증가)","77,761","110,939",,"44,904",,"143,796",예금 감소
202503,130,GX22581L,1.국회의원,국회,국회의원,강민국,예금,차녀,,"(주)카카오페이증권 0(33 감소), 신한은행 0(1 감소), 우체국 1,224(277 증가), 주식회사 카카오뱅크2,242(1,931 증가)","1,292","2,496",,322,,"3,466",예금 감소
202503,131,GX22581L,1.국회의원,국회,국회의원,강민국,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,"농협은행 314,276(11,522 증가)","302,754","11,522",,0,,"314,276",정치자금 증가
202503,132,GX22581L,1.국회의원,국회,국회의원,강민국,증권,장녀,상장주식,"AT&T 28주(28주 증가), Airbnb 1주, Apple 0주(2주 감소), Coca-Cola 1주, JW생명과학 6주, KEC 0주(7주 감소), Microsoft 0주(1주 감소), NAVER 0주(1주 감소), NICE평가정보 6주, Starbucks 0주(2주 감소), Tesla 0주(2주 감소), 다날 5주, 대동금속 2주, 대동스틸 0주(7주 감소), 덱스터 0주(2주 감소), 동양고속 0주(1주 감소), 동운아나텍 10주(10주 증가), 랩지노믹스 6주, 삼성전자 0주(3주 감소), 삼성제약 27주, 세코닉스 14주, 셀바스AI0주(2주 감소), 인성정보 0주(10주 감소), 카카오12주(3주 증가), 카카오게임즈 0주(1주 감소), 코세스2주(2주 증가), 파미셀 0주(10주 감소), 핑거 8주, 한솔인티큐브 0주(23주 감소)","3,791","1,173",,"2,737",,"2,227",주가하락
202503,133,GX22581L,1.국회의원,국회,국회의원,강민국,채무,본인,금융채무,"신한은행 170,000(170,000 증가)",0,"170,000",,0,,"170,000",
202503,134,GX22581L,1.국회의원,국회,국회의원,강민국,가상자산,장녀,,"Pundi X PURSE 10,517.19670805개(10,517.19670805개 증가), 게임빌드 27,728.93792348개(27,728.93792348개 증가), 누사이퍼 128.43347222개(128.43347222개 증가),디스체인 0.58905428개(0.58905428개 증가), 비트토렌트 505,007,275.6244782개(505,007,275.6244782개 증가), 솔로제닉 1.03312433개(1.03312433개 증가),에이피이앤에프티 2,662,588.61028798개(2,662,588.61028798개 증가),엑스코어 0.70682432개(0.70682432개 증가), 오브스 8,789.84572873개(8,789.84572873개 증가),이더리움클래식 51.84086245개(51.84086245개 증가), 이더리움피오더블유 0.58905428개(0.58905428개 증가), 칠리즈 1,522.22624716개(1,522.22624716개 증가), 퀀텀 106.5952384개(106.5952384개 증가), 테더22.68647795개(22.68647795개 증가), 펀디엑스329.62632257개(329.62632257개 증가), 페퍼685,001,811.222개(685,001,811.222개 증가)",0,"4,203",,0,,"4,203",신규 등록
202503,135,GX22581L,1.국회의원,국회,국회의원,강민국,고지거부 및 등록제외사항,부,,고지거부,0,0,,0,,0,독립생계유지
202503,136,GX22581L,1.국회의원,국회,국회의원,강민국,고지거부 및 등록제외사항,모,,고지거부,0,0,,0,,0,독립생계유지
202503,137,NQO7187X,1.국회의원,국회,국회의원,강선영,건물,본인,아파트,서울특별시 서대문구 홍제동 홍제원현대아파트 건물84.90㎡,"585,000",0,,0,,"585,000",변동 없음
202503,138,NQO7187X,1.국회의원,국회,국회의원,강선영,건물,본인,아파트,경기도 고양시 일산동구 장항동 호수마을2단지아파트 건물70.14㎡,"398,000",0,,0,,"398,000",변동 없음
202503,139,NQO7187X,1.국회의원,국회,국회의원,강선영,건물,본인,아파트(전세(임차)권),서울특별시 마포구 대흥동 대흥동태영아파트 건물 59.40㎡,"100,000",0,,0,,"100,000",변동 없음
202503,140,NQO7187X,1.국회의원,국회,국회의원,강선영,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,본인,자동차,"2010년식 k5 배기량(1,993cc)","2,420",0,,210,,"2,210",가액 변동
202503,141,NQO7187X,1.국회의원,국회,국회의원,강선영,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,모,자동차,"2022년식 카니발 배기량(3,500cc)","23,490",0,,"2,890",,"20,600",가액 변동
202503,142,NQO7187X,1.국회의원,국회,국회의원,강선영,예금,본인,,"MG손해보험(주) 8,306(210 증가), 국민은행 1,961(698 증가), 군인공제회 255,161(2,067 증가), 농협은행 10,035(9,620 증가), 동양생명보험 2,011,메리츠화재해상보험(보험) 2,585(352 증가),삼성생명보험 3,384, 스탠다드차타드은행 22(4 증가),신한라이프생명보험 9,223(231 증가), 신한은행 49(49 증가), 주식회사 카카오뱅크 3,504(3,165 증가), 중소기업은행 345(326 증가)","279,864","32,061",,"15,339",,"296,586",급여 저축 및 생활비
202503,143,NQO7187X,1.국회의원,국회,국회의원,강선영,예금,부,,"농협중앙회 57(11 증가), 신한은행 1,256(454 증가)",848,465,,0,,"1,313",급여 저축 및 생활비
202503,144,NQO7187X,1.국회의원,국회,국회의원,강선영,예금,모,,"농협중앙회 22, 새마을금고중앙회 20(1 증가), 신한은행1,664(194 증가)","1,511",195,,0,,"1,706",급여 저축 및 생활비
202503,145,NQO7187X,1.국회의원,국회,국회의원,강선영,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,"농협은행 48,440(48,440 증가)",0,"48,440",,0,,"48,440",후원금 증가
202503,146,NQO7187X,1.국회의원,국회,국회의원,강선영,채권,본인,,사인간채권 감소,"560,000",0,,"300,000",,"260,000",일부 회수
202503,147,NQO7187X,1.국회의원,국회,국회의원,강선영,채무,본인,금융채무,"SC제일은행 241,680(3,048 감소)","244,728",0,,"3,048",,"241,680",상환
202503,148,NQO7187X,1.국회의원,국회,국회의원,강선영,채무,본인,건물임대채무,서울특별시 서대문구 홍제동 홍제원현대아파트임대보증금 감소,"300,000",0,,"300,000",,0,계약 해지
202503,149,NQO7187X,1.국회의원,국회,국회의원,강선영,채무,본인,건물임대채무,경기도 고양시 일산동구 장항동 호수마을2단지아파트임대보증금,"390,000",0,,0,,"390,000",변동 없음
202503,150,MNZ4401T,1.국회의원,국회,국회의원,강선우,건물,본인,사무실(전세(임차)권),서울특별시 강서구 화곡동 세종빌딩 대지 476.30㎡ 건물229.62㎡,"40,000",0,,0,,"40,000",변동없음
202503,151,MNZ4401T,1.국회의원,국회,국회의원,강선우,건물,본인,아파트(전세(임차)권),서울특별시 강서구 화곡동 강서힐스테이트 건물 84.99㎡,"750,000",0,,0,,"750,000",변동없음
202503,152,MNZ4401T,1.국회의원,국회,국회의원,강선우,건물,배우자,오피스텔(전세(임차)권),서울특별시 종로구 내수동 경희궁의아침 2단지 건물57.80㎡,"20,000",0,,0,,"20,000",변동없음
202503,153,MNZ4401T,1.국회의원,국회,국회의원,강선우,건물,배우자,아파트,서울특별시 강남구 대치동 은마아파트 건물 94.76㎡ 중33.17㎡,"457,100","91,000",,0,,"548,100",가액변동
202503,154,MNZ4401T,1.국회의원,국회,국회의원,강선우,건물,배우자,아파트(전세(임차)권),서울특별시 종로구 내수동 경희궁의아침 3단지 건물124.00㎡,"50,000",0,,0,,"50,000",변동없음
202503,155,MNZ4401T,1.국회의원,국회,국회의원,강선우,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,배우자,자동차,"2016년식 X5 xDrive30d 배기량(2,993cc)","20,740",0,,"1,200",,"19,540",가액변동
202503,156,MNZ4401T,1.국회의원,국회,국회의원,강선우,예금,본인,,"농협은행 22,573(102,329 감소), 농협중앙회 147,신한은행 2(85 감소)","125,136","9,269",,"111,683",,"22,722","급여저축, 채무상환 및 생활비지출 등"
202503,157,MNZ4401T,1.국회의원,국회,국회의원,강선우,예금,배우자,,"(주)KEB하나은행 20,159(11,977 감소),(주)카카오페이증권 1,771(454 증가), 삼성증권 4(7 감소), 스탠다드차타드은행 0(3 감소), 신한은행 109(10,302 감소), 우리은행 19(37 감소), 주식회사카카오뱅크 40(39 증가), 현대해상화재보험 18,762(4,961증가)","57,736","5,645",,"22,517",,"40,864","급여저축, 채무상환 및 생활비지출 등"
202503,158,MNZ4401T,1.국회의원,국회,국회의원,강선우,예금,모,,"미래에셋증권 1,020(84 증가), 신한은행 254(191 증가),우리은행 641(132 증가)","1,508",407,,0,,"1,915","급여저축, 채무상환 및 생활비지출 등"
202503,159,MNZ4401T,1.국회의원,국회,국회의원,강선우,예금,장녀,,"(주)KEB하나은행 31,334(13,253 감소), 미래에셋증권 1,신한은행 211","44,799",0,,"13,253",,"31,546","급여저축, 채무상환 및 생활비지출 등"
202503,160,MNZ4401T,1.국회의원,국회,국회의원,강선우,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,"농협은행 33,768(1,267 증가)","32,501","1,267",,0,,"33,768",의정활동 정치자금
202503,161,MNZ4401T,1.국회의원,국회,국회의원,강선우,채무,본인,금융채무,"농협은행 370,000(230,000 감소)","600,000","10,000",,"240,000",,"370,000",생활비 채무
202503,162,MNZ4401T,1.국회의원,국회,국회의원,강선우,채무,배우자,금융채무,"(주)KEB하나은행 425,429(43,357 감소), JB우리캐피탈 51,619(51,619 증가), NH농협캐피탈 25,070(13,788감소), 비엔케이캐피탈(주) 43,279(43,279 증가), 상호저축은행중앙회 105,623(10,748 감소), 스탠다드차타드은행 40,129(1,368 감소), 신한은행 199,166(10,000 감소), 신한카드 1,793(1,793 증가),주식회사 카카오뱅크 11,111(16,666 감소)","902,455","112,043",,"111,279",,"903,219",일부상환 및 생활비 채무
202503,163,42K7317Y,1.국회의원,국회,국회의원,강승규,토지,본인,답,"충청남도 예산군 신암면 별리 206번지 1,919.00㎡ 중319.00㎡","5,742",0,,0,,"5,742",
202503,164,42K7317Y,1.국회의원,국회,국회의원,강승규,토지,본인,도로,충청남도 예산군 덕산면 대치리 151-13번지 321.00㎡ 중11.00㎡,"1,600",815,,0,,"2,415",가액변동
202503,165,42K7317Y,1.국회의원,국회,국회의원,강승규,토지,본인,도로,충청남도 예산군 덕산면 대치리 151-15번지 284.00㎡ 중10.00㎡,"1,500",59,,0,,"1,559",가액변동
202503,166,42K7317Y,1.국회의원,국회,국회의원,강승규,토지,본인,임야,충청남도 예산군 덕산면 대치리 151-39번지 0.00㎡(654.00㎡ 감소),"104,000",0,,"104,000",,0,건물에 합산신고
202503,167,42K7317Y,1.국회의원,국회,국회의원,강승규,토지,본인,대지,충청남도 예산군 덕산면 대치리 421-11번지 0.00㎡(152.00㎡ 감소),"2,900",0,,"2,900",,0,지목변경
202503,168,42K7317Y,1.국회의원,국회,국회의원,강승규,토지,본인,임야,충청남도 예산군 덕산면 대치리 421-11번지 152.00㎡(152.00㎡ 증가),0,"2,900","2,900",0,,"2,900",지목변경으로 인한 신규등록
202503,169,42K7317Y,1.국회의원,국회,국회의원,강승규,건물,본인,아파트,서울특별시 서초구 서초동 현대슈퍼빌 건물 153.94㎡ 중76.97㎡,"788,500",0,,0,,"788,500",
202503,170,42K7317Y,1.국회의원,국회,국회의원,강승규,건물,본인,아파트(전세(임차)권),충청남도 홍성군 홍북읍 신경리 극동스타클래스센트럴건물 0.00㎡ (건물 59.99㎡ 감소),"10,000",0,,"10,000",,0,임차권만료
202503,171,42K7317Y,1.국회의원,국회,국회의원,강승규,건물,본인,단독주택,"충청남도 예산군 덕산면 대치리 대지 654.00㎡ 건물 195.00㎡ (대지 654.00㎡ 증가, 건물 195.00㎡ 증가)",0,"223,493","223,493",0,,"223,493",건물신축
202503,172,42K7317Y,1.국회의원,국회,국회의원,강승규,건물,배우자,아파트,서울특별시 서초구 서초동 현대슈퍼빌 건물 153.94㎡ 중76.97㎡,"788,500",0,,0,,"788,500",
202503,173,42K7317Y,1.국회의원,국회,국회의원,강승규,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,배우자,자동차,"2017년식 c200 배기량(1,991cc) 감소","17,680",0,,"17,680","16,500",0,매도
202503,174,42K7317Y,1.국회의원,국회,국회의원,강승규,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,배우자,자동차,"2024년식 E200 배기량(1,991cc) 증가",0,"73,900","73,900",0,,"73,900",매입
